pair_id,source_id,target_id,source_path,target_path,mask_reference_path,swap_direction
pair_009639,celeba_019820,celeba_004820,data/CelebA_Dataset/CelebA/019820.jpg,data/CelebA_Dataset/CelebA/004820.jpg,data/CelebA_Dataset/CelebA/004820.jpg,B_id_to_A_context
pair_009640,celeba_004821,celeba_019821,data/CelebA_Dataset/CelebA/004821.jpg,data/CelebA_Dataset/CelebA/019821.jpg,data/CelebA_Dataset/CelebA/019821.jpg,A_id_to_B_context
pair_009641,celeba_019821,celeba_004821,data/CelebA_Dataset/CelebA/019821.jpg,data/CelebA_Dataset/CelebA/004821.jpg,data/CelebA_Dataset/CelebA/004821.jpg,B_id_to_A_context
pair_009642,celeba_004822,celeba_019822,data/CelebA_Dataset/CelebA/004822.jpg,data/CelebA_Dataset/CelebA/019822.jpg,data/CelebA_Dataset/CelebA/019822.jpg,A_id_to_B_context
pair_009643,celeba_019822,celeba_004822,data/CelebA_Dataset/CelebA/019822.jpg,data/CelebA_Dataset/CelebA/004822.jpg,data/CelebA_Dataset/CelebA/004822.jpg,B_id_to_A_context
pair_009644,celeba_004823,celeba_019823,data/CelebA_Dataset/CelebA/004823.jpg,data/CelebA_Dataset/CelebA/019823.jpg,data/CelebA_Dataset/CelebA/019823.jpg,A_id_to_B_context
pair_009645,celeba_019823,celeba_004823,data/CelebA_Dataset/CelebA/019823.jpg,data/CelebA_Dataset/CelebA/004823.jpg,data/CelebA_Dataset/CelebA/004823.jpg,B_id_to_A_context
pair_009646,celeba_004824,celeba_019824,data/CelebA_Dataset/CelebA/004824.jpg,data/CelebA_Dataset/CelebA/019824.jpg,data/CelebA_Dataset/CelebA/019824.jpg,A_id_to_B_context
pair_009647,celeba_019824,celeba_004824,data/CelebA_Dataset/CelebA/019824.jpg,data/CelebA_Dataset/CelebA/004824.jpg,data/CelebA_Dataset/CelebA/004824.jpg,B_id_to_A_context
pair_009648,celeba_004825,celeba_019825,data/CelebA_Dataset/CelebA/004825.jpg,data/CelebA_Dataset/CelebA/019825.jpg,data/CelebA_Dataset/CelebA/019825.jpg,A_id_to_B_context
pair_009649,celeba_019825,celeba_004825,data/CelebA_Dataset/CelebA/019825.jpg,data/CelebA_Dataset/CelebA/004825.jpg,data/CelebA_Dataset/CelebA/004825.jpg,B_id_to_A_context
pair_009650,celeba_004826,celeba_019826,data/CelebA_Dataset/CelebA/004826.jpg,data/CelebA_Dataset/CelebA/019826.jpg,data/CelebA_Dataset/CelebA/019826.jpg,A_id_to_B_context
pair_009651,celeba_019826,celeba_004826,data/CelebA_Dataset/CelebA/019826.jpg,data/CelebA_Dataset/CelebA/004826.jpg,data/CelebA_Dataset/CelebA/004826.jpg,B_id_to_A_context
pair_009652,celeba_004827,celeba_019827,data/CelebA_Dataset/CelebA/004827.jpg,data/CelebA_Dataset/CelebA/019827.jpg,data/CelebA_Dataset/CelebA/019827.jpg,A_id_to_B_context
pair_009653,celeba_019827,celeba_004827,data/CelebA_Dataset/CelebA/019827.jpg,data/CelebA_Dataset/CelebA/004827.jpg,data/CelebA_Dataset/CelebA/004827.jpg,B_id_to_A_context
pair_009654,celeba_004828,celeba_019828,data/CelebA_Dataset/CelebA/004828.jpg,data/CelebA_Dataset/CelebA/019828.jpg,data/CelebA_Dataset/CelebA/019828.jpg,A_id_to_B_context
pair_009655,celeba_019828,celeba_004828,data/CelebA_Dataset/CelebA/019828.jpg,data/CelebA_Dataset/CelebA/004828.jpg,data/CelebA_Dataset/CelebA/004828.jpg,B_id_to_A_context
pair_009656,celeba_004829,celeba_019829,data/CelebA_Dataset/CelebA/004829.jpg,data/CelebA_Dataset/CelebA/019829.jpg,data/CelebA_Dataset/CelebA/019829.jpg,A_id_to_B_context
pair_009657,celeba_019829,celeba_004829,data/CelebA_Dataset/CelebA/019829.jpg,data/CelebA_Dataset/CelebA/004829.jpg,data/CelebA_Dataset/CelebA/004829.jpg,B_id_to_A_context
pair_009658,celeba_004830,celeba_019830,data/CelebA_Dataset/CelebA/004830.jpg,data/CelebA_Dataset/CelebA/019830.jpg,data/CelebA_Dataset/CelebA/019830.jpg,A_id_to_B_context
pair_009659,celeba_019830,celeba_004830,data/CelebA_Dataset/CelebA/019830.jpg,data/CelebA_Dataset/CelebA/004830.jpg,data/CelebA_Dataset/CelebA/004830.jpg,B_id_to_A_context
pair_009660,celeba_004831,celeba_019831,data/CelebA_Dataset/CelebA/004831.jpg,data/CelebA_Dataset/CelebA/019831.jpg,data/CelebA_Dataset/CelebA/019831.jpg,A_id_to_B_context
pair_009661,celeba_019831,celeba_004831,data/CelebA_Dataset/CelebA/019831.jpg,data/CelebA_Dataset/CelebA/004831.jpg,data/CelebA_Dataset/CelebA/004831.jpg,B_id_to_A_context
pair_009662,celeba_004832,celeba_019832,data/CelebA_Dataset/CelebA/004832.jpg,data/CelebA_Dataset/CelebA/019832.jpg,data/CelebA_Dataset/CelebA/019832.jpg,A_id_to_B_context
pair_009663,celeba_019832,celeba_004832,data/CelebA_Dataset/CelebA/019832.jpg,data/CelebA_Dataset/CelebA/004832.jpg,data/CelebA_Dataset/CelebA/004832.jpg,B_id_to_A_context
pair_009664,celeba_004833,celeba_019833,data/CelebA_Dataset/CelebA/004833.jpg,data/CelebA_Dataset/CelebA/019833.jpg,data/CelebA_Dataset/CelebA/019833.jpg,A_id_to_B_context
pair_009665,celeba_019833,celeba_004833,data/CelebA_Dataset/CelebA/019833.jpg,data/CelebA_Dataset/CelebA/004833.jpg,data/CelebA_Dataset/CelebA/004833.jpg,B_id_to_A_context
pair_009666,celeba_004834,celeba_019834,data/CelebA_Dataset/CelebA/004834.jpg,data/CelebA_Dataset/CelebA/019834.jpg,data/CelebA_Dataset/CelebA/019834.jpg,A_id_to_B_context
pair_009667,celeba_019834,celeba_004834,data/CelebA_Dataset/CelebA/019834.jpg,data/CelebA_Dataset/CelebA/004834.jpg,data/CelebA_Dataset/CelebA/004834.jpg,B_id_to_A_context
pair_009668,celeba_004835,celeba_019835,data/CelebA_Dataset/CelebA/004835.jpg,data/CelebA_Dataset/CelebA/019835.jpg,data/CelebA_Dataset/CelebA/019835.jpg,A_id_to_B_context
pair_009669,celeba_019835,celeba_004835,data/CelebA_Dataset/CelebA/019835.jpg,data/CelebA_Dataset/CelebA/004835.jpg,data/CelebA_Dataset/CelebA/004835.jpg,B_id_to_A_context
pair_009670,celeba_004836,celeba_019836,data/CelebA_Dataset/CelebA/004836.jpg,data/CelebA_Dataset/CelebA/019836.jpg,data/CelebA_Dataset/CelebA/019836.jpg,A_id_to_B_context
pair_009671,celeba_019836,celeba_004836,data/CelebA_Dataset/CelebA/019836.jpg,data/CelebA_Dataset/CelebA/004836.jpg,data/CelebA_Dataset/CelebA/004836.jpg,B_id_to_A_context
pair_009672,celeba_004837,celeba_019837,data/CelebA_Dataset/CelebA/004837.jpg,data/CelebA_Dataset/CelebA/019837.jpg,data/CelebA_Dataset/CelebA/019837.jpg,A_id_to_B_context
pair_009673,celeba_019837,celeba_004837,data/CelebA_Dataset/CelebA/019837.jpg,data/CelebA_Dataset/CelebA/004837.jpg,data/CelebA_Dataset/CelebA/004837.jpg,B_id_to_A_context
pair_009674,celeba_004838,celeba_019838,data/CelebA_Dataset/CelebA/004838.jpg,data/CelebA_Dataset/CelebA/019838.jpg,data/CelebA_Dataset/CelebA/019838.jpg,A_id_to_B_context
pair_009675,celeba_019838,celeba_004838,data/CelebA_Dataset/CelebA/019838.jpg,data/CelebA_Dataset/CelebA/004838.jpg,data/CelebA_Dataset/CelebA/004838.jpg,B_id_to_A_context
pair_009676,celeba_004839,celeba_019839,data/CelebA_Dataset/CelebA/004839.jpg,data/CelebA_Dataset/CelebA/019839.jpg,data/CelebA_Dataset/CelebA/019839.jpg,A_id_to_B_context
pair_009677,celeba_019839,celeba_004839,data/CelebA_Dataset/CelebA/019839.jpg,data/CelebA_Dataset/CelebA/004839.jpg,data/CelebA_Dataset/CelebA/004839.jpg,B_id_to_A_context
pair_009678,celeba_004840,celeba_019840,data/CelebA_Dataset/CelebA/004840.jpg,data/CelebA_Dataset/CelebA/019840.jpg,data/CelebA_Dataset/CelebA/019840.jpg,A_id_to_B_context
pair_009679,celeba_019840,celeba_004840,data/CelebA_Dataset/CelebA/019840.jpg,data/CelebA_Dataset/CelebA/004840.jpg,data/CelebA_Dataset/CelebA/004840.jpg,B_id_to_A_context
pair_009680,celeba_004841,celeba_019841,data/CelebA_Dataset/CelebA/004841.jpg,data/CelebA_Dataset/CelebA/019841.jpg,data/CelebA_Dataset/CelebA/019841.jpg,A_id_to_B_context
pair_009681,celeba_019841,celeba_004841,data/CelebA_Dataset/CelebA/019841.jpg,data/CelebA_Dataset/CelebA/004841.jpg,data/CelebA_Dataset/CelebA/004841.jpg,B_id_to_A_context
pair_009682,celeba_004842,celeba_019842,data/CelebA_Dataset/CelebA/004842.jpg,data/CelebA_Dataset/CelebA/019842.jpg,data/CelebA_Dataset/CelebA/019842.jpg,A_id_to_B_context
pair_009683,celeba_019842,celeba_004842,data/CelebA_Dataset/CelebA/019842.jpg,data/CelebA_Dataset/CelebA/004842.jpg,data/CelebA_Dataset/CelebA/004842.jpg,B_id_to_A_context
pair_009684,celeba_004843,celeba_019843,data/CelebA_Dataset/CelebA/004843.jpg,data/CelebA_Dataset/CelebA/019843.jpg,data/CelebA_Dataset/CelebA/019843.jpg,A_id_to_B_context
pair_009685,celeba_019843,celeba_004843,data/CelebA_Dataset/CelebA/019843.jpg,data/CelebA_Dataset/CelebA/004843.jpg,data/CelebA_Dataset/CelebA/004843.jpg,B_id_to_A_context
pair_009686,celeba_004844,celeba_019844,data/CelebA_Dataset/CelebA/004844.jpg,data/CelebA_Dataset/CelebA/019844.jpg,data/CelebA_Dataset/CelebA/019844.jpg,A_id_to_B_context
pair_009687,celeba_019844,celeba_004844,data/CelebA_Dataset/CelebA/019844.jpg,data/CelebA_Dataset/CelebA/004844.jpg,data/CelebA_Dataset/CelebA/004844.jpg,B_id_to_A_context
pair_009688,celeba_004845,celeba_019845,data/CelebA_Dataset/CelebA/004845.jpg,data/CelebA_Dataset/CelebA/019845.jpg,data/CelebA_Dataset/CelebA/019845.jpg,A_id_to_B_context
pair_009689,celeba_019845,celeba_004845,data/CelebA_Dataset/CelebA/019845.jpg,data/CelebA_Dataset/CelebA/004845.jpg,data/CelebA_Dataset/CelebA/004845.jpg,B_id_to_A_context
pair_009690,celeba_004846,celeba_019846,data/CelebA_Dataset/CelebA/004846.jpg,data/CelebA_Dataset/CelebA/019846.jpg,data/CelebA_Dataset/CelebA/019846.jpg,A_id_to_B_context
pair_009691,celeba_019846,celeba_004846,data/CelebA_Dataset/CelebA/019846.jpg,data/CelebA_Dataset/CelebA/004846.jpg,data/CelebA_Dataset/CelebA/004846.jpg,B_id_to_A_context
pair_009692,celeba_004847,celeba_019847,data/CelebA_Dataset/CelebA/004847.jpg,data/CelebA_Dataset/CelebA/019847.jpg,data/CelebA_Dataset/CelebA/019847.jpg,A_id_to_B_context
pair_009693,celeba_019847,celeba_004847,data/CelebA_Dataset/CelebA/019847.jpg,data/CelebA_Dataset/CelebA/004847.jpg,data/CelebA_Dataset/CelebA/004847.jpg,B_id_to_A_context
pair_009694,celeba_004848,celeba_019848,data/CelebA_Dataset/CelebA/004848.jpg,data/CelebA_Dataset/CelebA/019848.jpg,data/CelebA_Dataset/CelebA/019848.jpg,A_id_to_B_context
pair_009695,celeba_019848,celeba_004848,data/CelebA_Dataset/CelebA/019848.jpg,data/CelebA_Dataset/CelebA/004848.jpg,data/CelebA_Dataset/CelebA/004848.jpg,B_id_to_A_context
pair_009696,celeba_004849,celeba_019849,data/CelebA_Dataset/CelebA/004849.jpg,data/CelebA_Dataset/CelebA/019849.jpg,data/CelebA_Dataset/CelebA/019849.jpg,A_id_to_B_context
pair_009697,celeba_019849,celeba_004849,data/CelebA_Dataset/CelebA/019849.jpg,data/CelebA_Dataset/CelebA/004849.jpg,data/CelebA_Dataset/CelebA/004849.jpg,B_id_to_A_context
pair_009698,celeba_004850,celeba_019850,data/CelebA_Dataset/CelebA/004850.jpg,data/CelebA_Dataset/CelebA/019850.jpg,data/CelebA_Dataset/CelebA/019850.jpg,A_id_to_B_context
pair_009699,celeba_019850,celeba_004850,data/CelebA_Dataset/CelebA/019850.jpg,data/CelebA_Dataset/CelebA/004850.jpg,data/CelebA_Dataset/CelebA/004850.jpg,B_id_to_A_context
pair_009700,celeba_004851,celeba_019851,data/CelebA_Dataset/CelebA/004851.jpg,data/CelebA_Dataset/CelebA/019851.jpg,data/CelebA_Dataset/CelebA/019851.jpg,A_id_to_B_context
pair_009701,celeba_019851,celeba_004851,data/CelebA_Dataset/CelebA/019851.jpg,data/CelebA_Dataset/CelebA/004851.jpg,data/CelebA_Dataset/CelebA/004851.jpg,B_id_to_A_context
pair_009702,celeba_004852,celeba_019852,data/CelebA_Dataset/CelebA/004852.jpg,data/CelebA_Dataset/CelebA/019852.jpg,data/CelebA_Dataset/CelebA/019852.jpg,A_id_to_B_context
pair_009703,celeba_019852,celeba_004852,data/CelebA_Dataset/CelebA/019852.jpg,data/CelebA_Dataset/CelebA/004852.jpg,data/CelebA_Dataset/CelebA/004852.jpg,B_id_to_A_context
pair_009704,celeba_004853,celeba_019853,data/CelebA_Dataset/CelebA/004853.jpg,data/CelebA_Dataset/CelebA/019853.jpg,data/CelebA_Dataset/CelebA/019853.jpg,A_id_to_B_context
pair_009705,celeba_019853,celeba_004853,data/CelebA_Dataset/CelebA/019853.jpg,data/CelebA_Dataset/CelebA/004853.jpg,data/CelebA_Dataset/CelebA/004853.jpg,B_id_to_A_context
pair_009706,celeba_004854,celeba_019854,data/CelebA_Dataset/CelebA/004854.jpg,data/CelebA_Dataset/CelebA/019854.jpg,data/CelebA_Dataset/CelebA/019854.jpg,A_id_to_B_context
pair_009707,celeba_019854,celeba_004854,data/CelebA_Dataset/CelebA/019854.jpg,data/CelebA_Dataset/CelebA/004854.jpg,data/CelebA_Dataset/CelebA/004854.jpg,B_id_to_A_context
pair_009708,celeba_004855,celeba_019855,data/CelebA_Dataset/CelebA/004855.jpg,data/CelebA_Dataset/CelebA/019855.jpg,data/CelebA_Dataset/CelebA/019855.jpg,A_id_to_B_context
pair_009709,celeba_019855,celeba_004855,data/CelebA_Dataset/CelebA/019855.jpg,data/CelebA_Dataset/CelebA/004855.jpg,data/CelebA_Dataset/CelebA/004855.jpg,B_id_to_A_context
pair_009710,celeba_004856,celeba_019856,data/CelebA_Dataset/CelebA/004856.jpg,data/CelebA_Dataset/CelebA/019856.jpg,data/CelebA_Dataset/CelebA/019856.jpg,A_id_to_B_context
pair_009711,celeba_019856,celeba_004856,data/CelebA_Dataset/CelebA/019856.jpg,data/CelebA_Dataset/CelebA/004856.jpg,data/CelebA_Dataset/CelebA/004856.jpg,B_id_to_A_context
pair_009712,celeba_004857,celeba_019857,data/CelebA_Dataset/CelebA/004857.jpg,data/CelebA_Dataset/CelebA/019857.jpg,data/CelebA_Dataset/CelebA/019857.jpg,A_id_to_B_context
pair_009713,celeba_019857,celeba_004857,data/CelebA_Dataset/CelebA/019857.jpg,data/CelebA_Dataset/CelebA/004857.jpg,data/CelebA_Dataset/CelebA/004857.jpg,B_id_to_A_context
pair_009714,celeba_004858,celeba_019858,data/CelebA_Dataset/CelebA/004858.jpg,data/CelebA_Dataset/CelebA/019858.jpg,data/CelebA_Dataset/CelebA/019858.jpg,A_id_to_B_context
pair_009715,celeba_019858,celeba_004858,data/CelebA_Dataset/CelebA/019858.jpg,data/CelebA_Dataset/CelebA/004858.jpg,data/CelebA_Dataset/CelebA/004858.jpg,B_id_to_A_context
pair_009716,celeba_004859,celeba_019859,data/CelebA_Dataset/CelebA/004859.jpg,data/CelebA_Dataset/CelebA/019859.jpg,data/CelebA_Dataset/CelebA/019859.jpg,A_id_to_B_context
pair_009717,celeba_019859,celeba_004859,data/CelebA_Dataset/CelebA/019859.jpg,data/CelebA_Dataset/CelebA/004859.jpg,data/CelebA_Dataset/CelebA/004859.jpg,B_id_to_A_context
pair_009718,celeba_004860,celeba_019860,data/CelebA_Dataset/CelebA/004860.jpg,data/CelebA_Dataset/CelebA/019860.jpg,data/CelebA_Dataset/CelebA/019860.jpg,A_id_to_B_context
pair_009719,celeba_019860,celeba_004860,data/CelebA_Dataset/CelebA/019860.jpg,data/CelebA_Dataset/CelebA/004860.jpg,data/CelebA_Dataset/CelebA/004860.jpg,B_id_to_A_context
pair_009720,celeba_004861,celeba_019861,data/CelebA_Dataset/CelebA/004861.jpg,data/CelebA_Dataset/CelebA/019861.jpg,data/CelebA_Dataset/CelebA/019861.jpg,A_id_to_B_context
pair_009721,celeba_019861,celeba_004861,data/CelebA_Dataset/CelebA/019861.jpg,data/CelebA_Dataset/CelebA/004861.jpg,data/CelebA_Dataset/CelebA/004861.jpg,B_id_to_A_context
pair_009722,celeba_004862,celeba_019862,data/CelebA_Dataset/CelebA/004862.jpg,data/CelebA_Dataset/CelebA/019862.jpg,data/CelebA_Dataset/CelebA/019862.jpg,A_id_to_B_context
pair_009723,celeba_019862,celeba_004862,data/CelebA_Dataset/CelebA/019862.jpg,data/CelebA_Dataset/CelebA/004862.jpg,data/CelebA_Dataset/CelebA/004862.jpg,B_id_to_A_context
pair_009724,celeba_004863,celeba_019863,data/CelebA_Dataset/CelebA/004863.jpg,data/CelebA_Dataset/CelebA/019863.jpg,data/CelebA_Dataset/CelebA/019863.jpg,A_id_to_B_context
pair_009725,celeba_019863,celeba_004863,data/CelebA_Dataset/CelebA/019863.jpg,data/CelebA_Dataset/CelebA/004863.jpg,data/CelebA_Dataset/CelebA/004863.jpg,B_id_to_A_context
pair_009726,celeba_004864,celeba_019864,data/CelebA_Dataset/CelebA/004864.jpg,data/CelebA_Dataset/CelebA/019864.jpg,data/CelebA_Dataset/CelebA/019864.jpg,A_id_to_B_context
pair_009727,celeba_019864,celeba_004864,data/CelebA_Dataset/CelebA/019864.jpg,data/CelebA_Dataset/CelebA/004864.jpg,data/CelebA_Dataset/CelebA/004864.jpg,B_id_to_A_context
pair_009728,celeba_004865,celeba_019865,data/CelebA_Dataset/CelebA/004865.jpg,data/CelebA_Dataset/CelebA/019865.jpg,data/CelebA_Dataset/CelebA/019865.jpg,A_id_to_B_context
pair_009729,celeba_019865,celeba_004865,data/CelebA_Dataset/CelebA/019865.jpg,data/CelebA_Dataset/CelebA/004865.jpg,data/CelebA_Dataset/CelebA/004865.jpg,B_id_to_A_context
pair_009730,celeba_004866,celeba_019866,data/CelebA_Dataset/CelebA/004866.jpg,data/CelebA_Dataset/CelebA/019866.jpg,data/CelebA_Dataset/CelebA/019866.jpg,A_id_to_B_context
pair_009731,celeba_019866,celeba_004866,data/CelebA_Dataset/CelebA/019866.jpg,data/CelebA_Dataset/CelebA/004866.jpg,data/CelebA_Dataset/CelebA/004866.jpg,B_id_to_A_context
pair_009732,celeba_004867,celeba_019867,data/CelebA_Dataset/CelebA/004867.jpg,data/CelebA_Dataset/CelebA/019867.jpg,data/CelebA_Dataset/CelebA/019867.jpg,A_id_to_B_context
pair_009733,celeba_019867,celeba_004867,data/CelebA_Dataset/CelebA/019867.jpg,data/CelebA_Dataset/CelebA/004867.jpg,data/CelebA_Dataset/CelebA/004867.jpg,B_id_to_A_context
pair_009734,celeba_004868,celeba_019868,data/CelebA_Dataset/CelebA/004868.jpg,data/CelebA_Dataset/CelebA/019868.jpg,data/CelebA_Dataset/CelebA/019868.jpg,A_id_to_B_context
pair_009735,celeba_019868,celeba_004868,data/CelebA_Dataset/CelebA/019868.jpg,data/CelebA_Dataset/CelebA/004868.jpg,data/CelebA_Dataset/CelebA/004868.jpg,B_id_to_A_context
pair_009736,celeba_004869,celeba_019869,data/CelebA_Dataset/CelebA/004869.jpg,data/CelebA_Dataset/CelebA/019869.jpg,data/CelebA_Dataset/CelebA/019869.jpg,A_id_to_B_context
pair_009737,celeba_019869,celeba_004869,data/CelebA_Dataset/CelebA/019869.jpg,data/CelebA_Dataset/CelebA/004869.jpg,data/CelebA_Dataset/CelebA/004869.jpg,B_id_to_A_context
pair_009738,celeba_004870,celeba_019870,data/CelebA_Dataset/CelebA/004870.jpg,data/CelebA_Dataset/CelebA/019870.jpg,data/CelebA_Dataset/CelebA/019870.jpg,A_id_to_B_context
pair_009739,celeba_019870,celeba_004870,data/CelebA_Dataset/CelebA/019870.jpg,data/CelebA_Dataset/CelebA/004870.jpg,data/CelebA_Dataset/CelebA/004870.jpg,B_id_to_A_context
pair_009740,celeba_004871,celeba_019871,data/CelebA_Dataset/CelebA/004871.jpg,data/CelebA_Dataset/CelebA/019871.jpg,data/CelebA_Dataset/CelebA/019871.jpg,A_id_to_B_context
pair_009741,celeba_019871,celeba_004871,data/CelebA_Dataset/CelebA/019871.jpg,data/CelebA_Dataset/CelebA/004871.jpg,data/CelebA_Dataset/CelebA/004871.jpg,B_id_to_A_context
pair_009742,celeba_004872,celeba_019872,data/CelebA_Dataset/CelebA/004872.jpg,data/CelebA_Dataset/CelebA/019872.jpg,data/CelebA_Dataset/CelebA/019872.jpg,A_id_to_B_context
pair_009743,celeba_019872,celeba_004872,data/CelebA_Dataset/CelebA/019872.jpg,data/CelebA_Dataset/CelebA/004872.jpg,data/CelebA_Dataset/CelebA/004872.jpg,B_id_to_A_context
pair_009744,celeba_004873,celeba_019873,data/CelebA_Dataset/CelebA/004873.jpg,data/CelebA_Dataset/CelebA/019873.jpg,data/CelebA_Dataset/CelebA/019873.jpg,A_id_to_B_context
pair_009745,celeba_019873,celeba_004873,data/CelebA_Dataset/CelebA/019873.jpg,data/CelebA_Dataset/CelebA/004873.jpg,data/CelebA_Dataset/CelebA/004873.jpg,B_id_to_A_context
pair_009746,celeba_004874,celeba_019874,data/CelebA_Dataset/CelebA/004874.jpg,data/CelebA_Dataset/CelebA/019874.jpg,data/CelebA_Dataset/CelebA/019874.jpg,A_id_to_B_context
pair_009747,celeba_019874,celeba_004874,data/CelebA_Dataset/CelebA/019874.jpg,data/CelebA_Dataset/CelebA/004874.jpg,data/CelebA_Dataset/CelebA/004874.jpg,B_id_to_A_context
pair_009748,celeba_004875,celeba_019875,data/CelebA_Dataset/CelebA/004875.jpg,data/CelebA_Dataset/CelebA/019875.jpg,data/CelebA_Dataset/CelebA/019875.jpg,A_id_to_B_context
pair_009749,celeba_019875,celeba_004875,data/CelebA_Dataset/CelebA/019875.jpg,data/CelebA_Dataset/CelebA/004875.jpg,data/CelebA_Dataset/CelebA/004875.jpg,B_id_to_A_context
pair_009750,celeba_004876,celeba_019876,data/CelebA_Dataset/CelebA/004876.jpg,data/CelebA_Dataset/CelebA/019876.jpg,data/CelebA_Dataset/CelebA/019876.jpg,A_id_to_B_context
pair_009751,celeba_019876,celeba_004876,data/CelebA_Dataset/CelebA/019876.jpg,data/CelebA_Dataset/CelebA/004876.jpg,data/CelebA_Dataset/CelebA/004876.jpg,B_id_to_A_context
pair_009752,celeba_004877,celeba_019877,data/CelebA_Dataset/CelebA/004877.jpg,data/CelebA_Dataset/CelebA/019877.jpg,data/CelebA_Dataset/CelebA/019877.jpg,A_id_to_B_context
pair_009753,celeba_019877,celeba_004877,data/CelebA_Dataset/CelebA/019877.jpg,data/CelebA_Dataset/CelebA/004877.jpg,data/CelebA_Dataset/CelebA/004877.jpg,B_id_to_A_context
pair_009754,celeba_004878,celeba_019878,data/CelebA_Dataset/CelebA/004878.jpg,data/CelebA_Dataset/CelebA/019878.jpg,data/CelebA_Dataset/CelebA/019878.jpg,A_id_to_B_context
pair_009755,celeba_019878,celeba_004878,data/CelebA_Dataset/CelebA/019878.jpg,data/CelebA_Dataset/CelebA/004878.jpg,data/CelebA_Dataset/CelebA/004878.jpg,B_id_to_A_context
pair_009756,celeba_004879,celeba_019879,data/CelebA_Dataset/CelebA/004879.jpg,data/CelebA_Dataset/CelebA/019879.jpg,data/CelebA_Dataset/CelebA/019879.jpg,A_id_to_B_context
pair_009757,celeba_019879,celeba_004879,data/CelebA_Dataset/CelebA/019879.jpg,data/CelebA_Dataset/CelebA/004879.jpg,data/CelebA_Dataset/CelebA/004879.jpg,B_id_to_A_context
pair_009758,celeba_004880,celeba_019880,data/CelebA_Dataset/CelebA/004880.jpg,data/CelebA_Dataset/CelebA/019880.jpg,data/CelebA_Dataset/CelebA/019880.jpg,A_id_to_B_context
pair_009759,celeba_019880,celeba_004880,data/CelebA_Dataset/CelebA/019880.jpg,data/CelebA_Dataset/CelebA/004880.jpg,data/CelebA_Dataset/CelebA/004880.jpg,B_id_to_A_context
pair_009760,celeba_004881,celeba_019881,data/CelebA_Dataset/CelebA/004881.jpg,data/CelebA_Dataset/CelebA/019881.jpg,data/CelebA_Dataset/CelebA/019881.jpg,A_id_to_B_context
pair_009761,celeba_019881,celeba_004881,data/CelebA_Dataset/CelebA/019881.jpg,data/CelebA_Dataset/CelebA/004881.jpg,data/CelebA_Dataset/CelebA/004881.jpg,B_id_to_A_context
pair_009762,celeba_004882,celeba_019882,data/CelebA_Dataset/CelebA/004882.jpg,data/CelebA_Dataset/CelebA/019882.jpg,data/CelebA_Dataset/CelebA/019882.jpg,A_id_to_B_context
pair_009763,celeba_019882,celeba_004882,data/CelebA_Dataset/CelebA/019882.jpg,data/CelebA_Dataset/CelebA/004882.jpg,data/CelebA_Dataset/CelebA/004882.jpg,B_id_to_A_context
pair_009764,celeba_004883,celeba_019883,data/CelebA_Dataset/CelebA/004883.jpg,data/CelebA_Dataset/CelebA/019883.jpg,data/CelebA_Dataset/CelebA/019883.jpg,A_id_to_B_context
pair_009765,celeba_019883,celeba_004883,data/CelebA_Dataset/CelebA/019883.jpg,data/CelebA_Dataset/CelebA/004883.jpg,data/CelebA_Dataset/CelebA/004883.jpg,B_id_to_A_context
pair_009766,celeba_004884,celeba_019884,data/CelebA_Dataset/CelebA/004884.jpg,data/CelebA_Dataset/CelebA/019884.jpg,data/CelebA_Dataset/CelebA/019884.jpg,A_id_to_B_context
pair_009767,celeba_019884,celeba_004884,data/CelebA_Dataset/CelebA/019884.jpg,data/CelebA_Dataset/CelebA/004884.jpg,data/CelebA_Dataset/CelebA/004884.jpg,B_id_to_A_context
pair_009768,celeba_004885,celeba_019885,data/CelebA_Dataset/CelebA/004885.jpg,data/CelebA_Dataset/CelebA/019885.jpg,data/CelebA_Dataset/CelebA/019885.jpg,A_id_to_B_context
pair_009769,celeba_019885,celeba_004885,data/CelebA_Dataset/CelebA/019885.jpg,data/CelebA_Dataset/CelebA/004885.jpg,data/CelebA_Dataset/CelebA/004885.jpg,B_id_to_A_context
pair_009770,celeba_004886,celeba_019886,data/CelebA_Dataset/CelebA/004886.jpg,data/CelebA_Dataset/CelebA/019886.jpg,data/CelebA_Dataset/CelebA/019886.jpg,A_id_to_B_context
pair_009771,celeba_019886,celeba_004886,data/CelebA_Dataset/CelebA/019886.jpg,data/CelebA_Dataset/CelebA/004886.jpg,data/CelebA_Dataset/CelebA/004886.jpg,B_id_to_A_context
pair_009772,celeba_004887,celeba_019887,data/CelebA_Dataset/CelebA/004887.jpg,data/CelebA_Dataset/CelebA/019887.jpg,data/CelebA_Dataset/CelebA/019887.jpg,A_id_to_B_context
pair_009773,celeba_019887,celeba_004887,data/CelebA_Dataset/CelebA/019887.jpg,data/CelebA_Dataset/CelebA/004887.jpg,data/CelebA_Dataset/CelebA/004887.jpg,B_id_to_A_context
pair_009774,celeba_004888,celeba_019888,data/CelebA_Dataset/CelebA/004888.jpg,data/CelebA_Dataset/CelebA/019888.jpg,data/CelebA_Dataset/CelebA/019888.jpg,A_id_to_B_context
